GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jsoup,org.jsoup.parser,HtmlTreeBuilderState.Constants,0,572,0,0,0,17,0,1,0,1
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},11,102,3,9,3,20,3,5,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},14,170,5,17,5,20,5,8,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},44,83,10,10,13,21,9,6,0,3
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},14,225,4,19,4,35,3,13,0,4
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},87,145,9,13,13,29,6,9,0,4
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},23,212,4,20,9,30,4,12,0,4
jsoup,org.jsoup.parser,Token.Doctype,0,40,0,0,0,11,0,5,0,5
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},119,166,24,23,24,38,18,11,0,3
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},125,6,10,0,11,1,6,1,1,1
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},15,66,3,15,5,15,3,8,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},55,83,15,15,15,20,13,4,0,2
jsoup,org.jsoup.parser,Token.TokenType,0,64,0,0,0,7,0,1,0,1
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},26,56,6,14,6,12,6,6,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},0,50,2,10,0,10,2,6,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},35,24,11,5,6,5,8,2,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},2,6,0,0,1,1,1,1,1,1
jsoup,org.jsoup.parser,Parser,12,142,0,6,4,28,3,15,3,12
jsoup,org.jsoup.parser,Token.EndTag,12,12,0,0,1,6,1,2,1,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState,0,293,0,6,0,43,0,7,0,4
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,11,0,0,0,3,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,24,0,2,0,7,0,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,31,0,3,0,12,0,4,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,11,0,0,0,3,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,24,0,2,0,7,0,3,0,2
jsoup,org.jsoup.parser,Token.Comment,12,19,0,0,1,6,1,2,1,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},5,58,1,7,1,15,1,5,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},20,207,4,27,6,42,4,16,0,3
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},30,119,13,15,6,14,12,5,0,3
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},43,59,6,10,6,15,5,6,0,3
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},54,66,7,13,8,15,6,6,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},0,43,1,5,0,12,1,4,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,23,0,2,0,7,0,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},17,72,4,8,6,21,3,7,0,3
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},65,325,13,33,17,62,12,14,0,3
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,37,0,2,0,9,0,3,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},64,135,8,14,14,25,7,7,0,3
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,53,0,6,0,12,0,5,0,2
jsoup,org.jsoup.parser,HtmlTreeBuilderState.new HtmlTreeBuilderState() {...},529,1123,104,186,125,280,82,68,0,3
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},5,72,2,4,2,14,2,5,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},14,58,3,6,5,14,3,5,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},8,64,2,7,3,16,2,6,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},26,44,3,6,11,18,3,7,0,2
jsoup,org.jsoup.parser,TokeniserState,4,789,1,17,2,106,1,12,0,3
jsoup,org.jsoup.parser,Token.StartTag,46,17,4,0,7,7,4,2,2,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},38,29,4,4,15,12,4,5,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},19,91,4,4,7,16,4,5,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},12,52,1,6,5,21,1,7,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,12,0,0,0,3,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},3,20,1,1,1,6,1,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},47,6,6,0,20,1,6,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},43,6,5,0,18,1,5,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},23,39,3,2,10,9,3,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,12,0,0,0,3,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,11,0,0,0,3,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},6,30,1,1,2,7,1,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,50,0,4,0,12,0,4,0,2
jsoup,org.jsoup.parser,ParseErrorList,3,28,0,2,1,6,1,5,1,4
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},21,32,3,4,9,12,3,4,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},21,28,3,3,9,10,3,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},16,44,2,4,7,11,2,4,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},3,18,1,1,1,5,1,2,0,2
jsoup,org.jsoup.parser,Tokeniser,52,523,10,70,11,117,12,54,2,24
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,21,0,2,0,6,0,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},43,16,5,1,17,6,5,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},57,6,5,0,19,1,5,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},52,6,5,0,19,1,5,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},36,22,3,2,13,7,3,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},41,16,5,1,16,6,5,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},50,16,5,1,19,6,5,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},37,50,5,5,12,8,4,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},29,36,3,4,9,13,3,4,0,2
jsoup,org.jsoup.parser,Tag,52,1160,20,50,5,101,23,33,5,16
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},46,15,5,1,17,5,4,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},21,16,2,1,8,6,2,2,0,2
jsoup,org.jsoup.parser,TokenQueue,163,556,29,79,20,112,26,60,8,24
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},55,18,5,1,17,7,5,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},24,27,2,2,8,8,2,3,0,2
jsoup,org.jsoup.parser,TreeBuilder,0,77,0,2,0,21,0,7,0,6
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,54,0,4,0,15,0,5,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},50,6,5,0,19,1,5,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},35,21,4,1,14,6,4,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},6,33,1,5,2,9,1,4,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,29,0,0,0,8,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},13,22,2,1,5,8,2,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,41,0,5,0,17,0,6,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},33,93,6,5,11,14,5,5,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},59,6,6,0,24,1,6,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},36,20,4,2,14,8,4,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,21,0,0,0,6,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},18,6,3,0,9,1,3,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},20,18,3,1,8,7,3,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},52,6,5,0,19,1,5,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},36,22,3,2,13,7,3,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},51,6,6,0,21,1,6,1,1,1
jsoup,org.jsoup.parser,HtmlTreeBuilder,206,1663,51,153,63,339,55,123,9,67
jsoup,org.jsoup.parser,ParseError,6,33,0,0,2,9,2,3,2,3
jsoup,org.jsoup.parser,XmlTreeBuilder,10,226,5,24,1,66,5,22,0,10
jsoup,org.jsoup.parser,Token.EOF,0,7,0,0,0,3,0,1,0,1
jsoup,org.jsoup.parser,CharacterReader,33,721,11,121,4,132,13,83,2,28
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},16,32,2,4,5,9,2,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,42,0,6,0,15,0,6,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},26,6,3,0,10,1,3,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},9,36,1,3,4,9,1,4,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},9,36,1,3,4,9,1,4,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},18,6,2,0,6,1,2,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},13,40,2,3,6,9,2,4,0,2
jsoup,org.jsoup.parser,Token.Character,3,13,0,0,1,5,1,2,1,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,24,0,2,0,7,0,3,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,52,0,5,0,14,0,6,0,2
jsoup,org.jsoup.parser,Token.Tag,7,145,1,17,2,40,2,22,1,14
jsoup,org.jsoup.parser,Token,0,67,0,12,0,12,0,18,0,12
jsoup,org.jsoup.select,Evaluator.AttributeWithValueContaining,15,23,0,4,1,3,1,4,1,2
jsoup,org.jsoup.select,Evaluator.CssNthEvaluator,65,55,4,12,7,9,4,8,2,2
jsoup,org.jsoup.select,Evaluator.Tag,0,22,0,0,0,5,0,3,0,3
jsoup,org.jsoup.select,StructuralEvaluator,0,3,0,0,0,1,0,1,0,1
jsoup,org.jsoup.select,Evaluator.IsOnlyOfType,2,42,0,10,1,8,1,7,1,2
jsoup,org.jsoup.select,Evaluator.IsNthLastChild,2,14,0,0,1,3,1,2,1,2
jsoup,org.jsoup.select,StructuralEvaluator.Parent,10,31,0,6,1,11,1,5,1,2
