GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Cucumber-JVM: Core,cucumber.api.event,TestStepStarted,0,8,0,0,0,3,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,TestCaseStarted,0,8,0,0,0,3,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,Event,0,5,0,0,0,1,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,TestStepFinished,0,11,0,0,0,4,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,TimeStampedEvent,0,9,0,0,0,4,0,2,0,2
Cucumber-JVM: Core,cucumber.api.event,TestCaseFinished,0,11,0,0,0,4,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,TestSourceRead,0,10,0,0,0,4,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,TestRunStarted,0,4,0,0,0,2,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,CanonicalEventOrder.TestCaseEventComparator,0,32,0,4,0,7,0,3,0,1
Cucumber-JVM: Core,cucumber.api.event,SnippetsSuggestedEvent,0,14,0,0,0,5,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,TestRunFinished,0,4,0,0,0,2,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,CanonicalEventOrder.FixedEventOrderComparator,17,65,2,4,2,9,2,5,0,4
Cucumber-JVM: Core,cucumber.api.event,EmbedEvent,0,11,0,0,0,4,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,WriteEvent,0,8,0,0,0,3,0,1,0,1
Cucumber-JVM: Core,cucumber.api.event,TestCaseEvent,0,10,0,0,0,4,0,2,0,2
Cucumber-JVM: Core,cucumber.api.event,CanonicalEventOrder,0,38,1,5,0,9,1,5,0,3
Cucumber-JVM: Core,cucumber.runtime.autocomplete,MetaStepdef,111,0,18,0,21,0,16,0,7,0
Cucumber-JVM: Core,cucumber.runtime.autocomplete,MetaStepdef.MetaArgument,3,0,0,0,1,0,1,0,1,0
Cucumber-JVM: Core,cucumber.runtime.autocomplete,MetaStepdef.MetaStep,63,0,10,0,12,0,9,0,4,0
Cucumber-JVM: Core,cucumber.runtime.snippets,CamelCaseConcatenator,0,58,0,4,0,10,0,5,0,3
Cucumber-JVM: Core,cucumber.runtime.snippets,ArgumentPattern,0,38,0,0,0,11,0,5,0,5
Cucumber-JVM: Core,cucumber.runtime.snippets,UnderscoreConcatenator,0,44,0,4,0,10,0,4,0,2
Cucumber-JVM: Core,cucumber.runtime.snippets,FunctionNameGenerator,0,94,1,11,0,18,1,9,0,4
Cucumber-JVM: Core,cucumber.runtime.snippets,SnippetGenerator,242,0,22,0,41,0,18,0,7,0
Cucumber-JVM: Core,cucumber.runtime.formatter,ProgressFormatter,0,114,2,6,0,27,2,9,0,7
Cucumber-JVM: Core,cucumber.runtime.formatter,TestNGFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,UsageFormatter.StepContainer,0,13,0,0,0,3,0,1,0,1
Cucumber-JVM: Core,cucumber.runtime.formatter,TestNGFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,TestNGFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,TestNGFormatter.new EventHandler() {...},0,10,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,TestNGFormatter.new EventHandler() {...},0,10,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,MonochromeFormats,2,10,0,0,1,3,1,3,1,3
Cucumber-JVM: Core,cucumber.runtime.formatter,TestNGFormatter.TestMethod,4,372,6,34,0,77,6,22,0,8
Cucumber-JVM: Core,cucumber.runtime.formatter,DefaultSummaryPrinter.new EventHandler() {...},0,10,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,Stats.SubCounts,0,39,0,0,0,8,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter.new EventHandler() {...},0,10,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JUnitFormatter.TestCase,39,295,5,19,7,61,5,20,1,12
Cucumber-JVM: Core,cucumber.runtime.formatter,UsageFormatter.MedianUsageStatisticStrategy,0,58,0,10,0,9,0,8,0,3
Cucumber-JVM: Core,cucumber.runtime.formatter,AnsiFormats.ColorFormat,0,40,0,2,0,9,0,3,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,UTF8OutputStreamWriter,0,6,0,0,0,2,0,1,0,1
Cucumber-JVM: Core,cucumber.runtime.formatter,PluginFactory.new PrintStream() {...},0,8,0,0,0,2,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,AnsiFormats.new HashMap() {...},0,282,0,0,0,21,0,1,0,1
Cucumber-JVM: Core,cucumber.runtime.formatter,PluginFactory.new HashMap() {...},0,58,0,0,0,13,0,1,0,1
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new Mapper() {...},0,9,0,0,0,2,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new Mapper() {...},0,9,0,0,0,2,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new EventHandler() {...},0,10,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,PrettyFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,HTMLFormatter.new HashMap() {...},0,33,0,0,0,8,0,1,0,1
Cucumber-JVM: Core,cucumber.runtime.formatter,JSONFormatter,63,913,19,58,12,187,17,47,0,24
Cucumber-JVM: Core,cucumber.runtime.formatter,RerunFormatter.new EventHandler() {...},0,10,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,HTMLFormatter.new EventHandler() {...},0,10,0,0,0,3,0,2,0,2
Cucumber-JVM: Core,cucumber.runtime.formatter,RerunFormatter.new EventHandler() {...},0,11,0,0,0,3,0,2,0,2
