dropwizard.dropwizard, dropwizard-jdbi/src/test/java/io/dropwizard/jdbi/timestamps/DatabaseInTimeZone.java, 31, caf244292502931e38eb0c0be40f4a5f61e8aa0e, ed5c92ee06d60cba319841f43573872ec6583b52
dropwizard.dropwizard, dropwizard-logging/src/test/java/io/dropwizard/logging/ThrottlingAppenderTest.java, 115, 005636f798fcee1b3fed9775c77f7b07f9819e0f, ad238bf60519177d0a3c02c653214c8bae57237f
dropwizard.dropwizard, dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory.java, 558, f80cd0840159840d35b445ea247e3fbf356eae88, eb373e137bde2438ca3aca6ee5ce45ca39649795
dropwizard.dropwizard, dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory.java, 558, f80cd0840159840d35b445ea247e3fbf356eae88, eb373e137bde2438ca3aca6ee5ce45ca39649795
dropwizard.dropwizard, dropwizard-jetty/src/test/java/io/dropwizard/jetty/HttpConnectorFactoryTest.java, 133, f80cd0840159840d35b445ea247e3fbf356eae88, eb373e137bde2438ca3aca6ee5ce45ca39649795
dropwizard.dropwizard, dropwizard-http2/src/main/java/io/dropwizard/http2/Http2CConnectorFactory.java, 91, 68cd97ff6b0a506c2a2688c966c2a55870d6f466, d2fbc9d9255a0b83492db887d8c94261ed308c8c
dropwizard.dropwizard, dropwizard-http2/src/main/java/io/dropwizard/http2/Http2CConnectorFactory.java, 91, 68cd97ff6b0a506c2a2688c966c2a55870d6f466, d2fbc9d9255a0b83492db887d8c94261ed308c8c
dropwizard.dropwizard, dropwizard-http2/src/main/java/io/dropwizard/http2/Http2ConnectorFactory.java, 103, 68cd97ff6b0a506c2a2688c966c2a55870d6f466, d2fbc9d9255a0b83492db887d8c94261ed308c8c
dropwizard.dropwizard, dropwizard-http2/src/main/java/io/dropwizard/http2/Http2ConnectorFactory.java, 103, 68cd97ff6b0a506c2a2688c966c2a55870d6f466, d2fbc9d9255a0b83492db887d8c94261ed308c8c
dropwizard.dropwizard, dropwizard-http2/src/main/java/io/dropwizard/http2/Http2CConnectorFactory.java, 91, bbdd2fa3a4265b88096ab6f85bcfb1df7fc037a3, d2fbc9d9255a0b83492db887d8c94261ed308c8c
dropwizard.dropwizard, dropwizard-http2/src/main/java/io/dropwizard/http2/Http2CConnectorFactory.java, 91, bbdd2fa3a4265b88096ab6f85bcfb1df7fc037a3, d2fbc9d9255a0b83492db887d8c94261ed308c8c
