GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
HikariCP,com.zaxxer.hikari.util,LeakTask,0,76,0,0,0,22,0,7,0,7
HikariCP,com.zaxxer.hikari.util,ClassLoaderUtils,9,42,2,6,2,10,3,3,1,1
HikariCP,com.zaxxer.hikari.util,UtilityElf,25,112,5,9,7,32,6,9,1,7
HikariCP,com.zaxxer.hikari.util,ConcurrentBag,43,309,12,38,10,70,11,29,2,13
HikariCP,com.zaxxer.hikari.util,LeakTask.new LeakTask() {...},0,7,0,0,0,3,0,3,0,3
HikariCP,com.zaxxer.hikari.util,DriverDataSource,20,73,0,4,6,18,6,7,6,5
HikariCP,com.zaxxer.hikari.util,Java8ConcurrentBag.Synchronizer,0,20,0,4,0,4,0,5,0,3
HikariCP,com.zaxxer.hikari.util,PropertyBeanSetter,47,313,3,23,9,57,4,16,1,6
HikariCP,com.zaxxer.hikari.util,FastList,0,163,1,7,0,35,1,11,0,8
HikariCP,com.zaxxer.hikari.util,DefaultThreadFactory,0,22,0,0,0,7,0,2,0,2
HikariCP,com.zaxxer.hikari.util,Java8ConcurrentBag,0,56,0,8,0,9,0,10,0,6
HikariCP,com.zaxxer.hikari.hibernate,HikariConfigurationUtil,3,81,0,6,1,16,1,5,1,2
HikariCP,com.zaxxer.hikari.hibernate,HikariConnectionProvider,6,75,2,6,2,24,2,11,0,9
HikariCP,com.zaxxer.hikari.proxy,ClosedConnection,3,19,0,0,1,3,1,2,1,2
HikariCP,com.zaxxer.hikari.proxy,ClosedConnection.new InvocationHandler() {...},27,33,4,6,4,9,4,3,0,2
HikariCP,com.zaxxer.hikari.proxy,JavassistProxyFactory,31,604,20,70,5,95,18,48,0,9
HikariCP,com.zaxxer.hikari.proxy,ConnectionProxy,73,506,26,32,8,100,19,42,0,32
HikariCP,com.zaxxer.hikari,AbstractHikariConfig,109,735,19,75,33,206,18,104,5,70
HikariCP,com.zaxxer.hikari,HikariConfig,32,74,6,6,2,19,5,6,0,5
HikariCP,com.zaxxer.hikari,HikariJNDIFactory,26,110,6,14,5,27,6,8,0,4
HikariCP,com.zaxxer.hikari,HikariDataSource.MultiPoolKey,9,52,7,11,3,12,6,6,0,3
HikariCP,com.zaxxer.hikari,HikariDataSource,83,319,23,35,17,78,22,26,4,15
HikariCP,com.zaxxer.hikari,AbstractHikariConfig.new IConnectionCustomizer() {...},0,7,0,0,0,2,0,2,0,2
HikariCP,com.zaxxer.hikari.pool,HikariPool,63,221,14,16,6,43,10,20,0,15
HikariCP,com.zaxxer.hikari.pool,PoolBagEntry.new Runnable() {...},4,23,1,1,1,4,1,2,0,2
HikariCP,com.zaxxer.hikari.pool,PoolUtilities,53,268,10,38,9,73,10,26,0,12
HikariCP,com.zaxxer.hikari.pool,GlobalPoolLock,0,43,0,2,0,13,0,7,0,6
HikariCP,com.zaxxer.hikari.pool,PoolBagEntry,2,83,3,6,1,19,3,8,0,5
HikariCP,com.zaxxer.hikari.pool,BaseHikariPool.new Runnable() {...},16,0,0,0,3,0,2,0,2,0
HikariCP,com.zaxxer.hikari.pool,PoolInitializationException,5,0,0,0,2,0,1,0,1,0
HikariCP,com.zaxxer.hikari.pool,PoolUtilities.SynchronousExecutor,14,0,0,0,6,0,2,0,2,0
HikariCP,com.zaxxer.hikari.pool,GlobalPoolLock.new GlobalPoolLock() {...},2,7,0,0,2,3,2,3,2,3
HikariCP,com.zaxxer.hikari.pool,HikariPool.HouseKeeper,5,89,3,3,1,13,3,4,0,4
HikariCP,com.zaxxer.hikari.pool,HikariMBeanElf,13,108,1,5,5,23,1,6,0,4
HikariCP,com.zaxxer.hikari.pool,BaseHikariPool,163,731,21,49,21,142,22,35,3,19
