GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
jsoup,org.jsoup.parser,Token.Doctype,0,40,0,0,0,11,0,5,0,5
jsoup,org.jsoup.parser,Token.TokenType,0,64,0,0,0,7,0,1,0,1
jsoup,org.jsoup.parser,Parser,7,59,0,2,2,11,2,4,2,3
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},59,6,6,0,24,1,6,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},37,19,5,1,15,7,5,2,0,2
jsoup,org.jsoup.parser,Token.EndTag,18,12,0,0,1,6,1,2,1,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},0,21,0,0,0,6,0,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},18,6,3,0,9,1,3,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},20,18,3,1,8,7,3,2,0,2
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},52,6,5,0,19,1,5,1,1,1
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},36,22,3,2,13,7,3,3,0,2
jsoup,org.jsoup.parser,TreeBuilderState.new TreeBuilderState() {...},86,303,17,29,23,55,14,12,0,3
jsoup,org.jsoup.parser,TokeniserState.new TokeniserState() {...},51,6,6,0,21,1,6,1,1,1
jsoup,org.jsoup.parser,TreeBuilderState.new TreeBuilderState() {...},557,1757,102,186,128,276,79,70,0,3
jsoup,org.jsoup.parser,TreeBuilderState.new TreeBuilderState() {...},0,43,1,5,0,12,1,4,0,2
jsoup,org.jsoup.parser,TreeBuilderState.new TreeBuilderState() {...},30,119,13,15,6,14,12,5,0,3
jsoup,org.jsoup.parser,TreeBuilderState.new TreeBuilderState() {...},64,135,8,14,14,25,7,7,0,3
